application_id,student_id,school_id,application_date,grade,status
APP003065,STU001860,SCH093,2022-11-03 00:00:00,Grade 7,Accepted
APP003066,STU013455,SCH083,2021-06-29 00:00:00,Grade 10,Applied
APP003067,STU013688,SCH064,2022-07-22 00:00:00,Grade 10,Applied
APP003068,STU002866,SCH008,2026-07-18 00:00:00,Grade 10,Applied
APP003069,STU013358,SCH083,2023-01-24 00:00:00,Grade 8,Under Review
APP003070,STU019225,SCH073,2021-07-13 00:00:00,Grade 8,Accepted
APP003071,STU021852,SCH058,2025-02-19 00:00:00,Grade 11,Accepted
APP003072,STU017458,SCH031,2025-12-29 00:00:00,Grade 6,Applied
APP003073,STU020003,SCH086,2024-08-22 00:00:00,Grade 11,Applied
APP003074,STU012037,SCH080,2022-09-06 00:00:00,Grade 7,Applied
APP003075,STU011386,SCH098,2021-11-10 00:00:00,Grade 11,Rejected
APP003076,STU008000,SCH036,2026-01-21 00:00:00,Grade 11,Accepted
APP003077,STU010820,SCH091,2024-01-26 00:00:00,Grade 11,Accepted
APP003078,STU007356,SCH024,2022-04-21 00:00:00,Grade 10,Applied
APP003079,STU009734,SCH008,2024-09-17 00:00:00,Grade 6,Accepted
APP003080,STU016479,SCH009,2021-11-24 00:00:00,Grade 6,Applied
APP003081,STU004815,SCH019,2026-03-26 00:00:00,Grade 11,Accepted
APP003082,STU015104,SCH012,2023-10-30 00:00:00,Grade 7,Applied
APP003083,STU021642,SCH052,2024-09-12 00:00:00,Grade 6,Accepted
APP003084,STU018069,SCH075,2021-09-15 00:00:00,Grade 8,Applied
APP003085,STU009811,SCH040,2025-10-10 00:00:00,Grade 6,Accepted
APP003086,STU018204,SCH085,2021-12-22 00:00:00,Grade 6,Accepted
APP003087,STU020945,SCH002,2024-01-28 00:00:00,Grade 8,Under Review
APP003088,STU024134,SCH007,2024-04-19 00:00:00,Grade 9,Under Review
APP003089,STU007852,SCH088,2024-08-25 00:00:00,Grade 8,Applied
APP003090,STU012844,SCH073,2021-04-20 00:00:00,Grade 11,Accepted
APP003091,STU009832,SCH002,2023-09-21 00:00:00,Grade 10,Under Review
APP003092,STU007490,SCH090,2025-07-26 00:00:00,Grade 10,Under Review
APP003093,STU016054,SCH098,2026-02-16 00:00:00,Grade 11,Accepted
APP003094,STU021141,SCH027,2023-10-15 00:00:00,Grade 7,Applied
APP003095,STU001962,SCH077,2025-07-19 00:00:00,Grade 8,Applied
APP003096,STU002670,SCH042,2022-05-20 00:00:00,Grade 10,Rejected
APP003097,STU023228,SCH098,2023-07-14 00:00:00,Grade 6,Accepted
APP003098,STU021457,SCH089,2024-12-13 00:00:00,Grade 6,Applied
APP003099,STU012515,SCH059,2023-10-10 00:00:00,Grade 7,Accepted
APP003100,STU009421,SCH052,2025-08-15 00:00:00,Grade 9,Applied
APP003101,STU007052,SCH082,2023-08-02 00:00:00,Grade 7,Under Review
APP003102,STU001111,SCH077,2022-12-21 00:00:00,Grade 8,Applied
APP003103,STU021001,SCH036,2022-09-13 00:00:00,Grade 8,Applied
APP003104,STU013698,SCH054,2025-09-14 00:00:00,Grade 9,Applied
APP003105,STU014011,SCH090,2026-03-03 00:00:00,Grade 9,Rejected
APP003106,STU005645,SCH022,2026-07-10 00:00:00,Grade 6,Rejected
APP003107,STU010235,SCH002,2025-04-01 00:00:00,Grade 7,Accepted
APP003108,STU014468,SCH030,2025-02-25 00:00:00,Grade 7,Accepted
APP003109,STU001650,SCH039,2025-04-03 00:00:00,Grade 10,Rejected
APP003110,STU006691,SCH056,2024-02-10 00:00:00,Grade 6,Rejected
APP003111,STU016823,SCH058,2021-03-05 00:00:00,Grade 10,Rejected
APP003112,STU003010,SCH051,2026-07-13 00:00:00,Grade 7,Rejected
APP003113,STU006566,SCH035,2025-09-26 00:00:00,Grade 10,Applied
APP003114,STU012176,SCH058,2026-06-23 00:00:00,Grade 11,Accepted
APP003115,STU003561,SCH020,2022-02-08 00:00:00,Grade 11,Applied
APP003116,STU002330,SCH003,2022-04-08 00:00:00,Grade 8,Applied
APP003117,STU007975,SCH072,2022-03-31 00:00:00,Grade 8,Accepted
APP003118,STU004412,SCH010,2024-01-03 00:00:00,Grade 9,Applied
APP003119,STU013279,SCH066,2025-03-21 00:00:00,Grade 10,Accepted
APP003120,STU020110,SCH043,2024-03-13 00:00:00,Grade 8,Accepted
APP003121,STU021029,SCH065,2022-09-20 00:00:00,Grade 11,Applied
APP003122,STU016501,SCH097,2023-10-10 00:00:00,Grade 9,Accepted
APP003123,STU005556,SCH063,2021-09-28 00:00:00,Grade 7,Applied
APP003124,STU017149,SCH022,2021-10-09 00:00:00,Grade 10,Accepted
APP003125,STU021496,SCH060,2023-02-19 00:00:00,Grade 11,Accepted
APP003126,STU015089,SCH060,2024-07-03 00:00:00,Grade 11,Applied
APP003127,STU011961,SCH053,2023-01-10 00:00:00,Grade 11,Accepted
APP003128,STU016099,SCH098,2024-07-13 00:00:00,Grade 10,Applied
APP003129,STU007927,SCH054,2023-05-31 00:00:00,Grade 6,Rejected
APP003130,STU023559,SCH028,2023-12-06 00:00:00,Grade 8,Rejected
APP003131,STU011320,SCH099,2025-07-08 00:00:00,Grade 6,Applied
APP003132,STU024748,SCH082,2022-04-27 00:00:00,Grade 10,Under Review
APP003133,STU007826,SCH004,2023-01-26 00:00:00,Grade 7,Applied
APP003134,STU012103,SCH078,2022-11-18 00:00:00,Grade 10,Accepted
APP003135,STU013885,SCH057,2022-02-19 00:00:00,Grade 6,Applied
APP003136,STU017109,SCH097,2023-03-18 00:00:00,Grade 8,Under Review
APP003137,STU019440,SCH059,2024-11-06 00:00:00,Grade 7,Applied
APP003138,STU023801,SCH024,2024-06-30 00:00:00,Grade 7,Under Review
APP003139,STU009963,SCH018,2022-05-21 00:00:00,Grade 6,Applied
APP003140,STU005913,SCH041,2024-07-28 00:00:00,Grade 8,Applied
APP003141,STU001094,SCH053,2024-10-06 00:00:00,Grade 7,Applied
APP003142,STU009558,SCH093,2025-04-29 00:00:00,Grade 7,Under Review
APP003143,STU007541,SCH008,2023-03-02 00:00:00,Grade 8,Accepted
APP003144,STU014659,SCH053,2023-05-23 00:00:00,Grade 7,Under Review
APP003145,STU022479,SCH077,2025-04-25 00:00:00,Grade 7,Rejected
APP003146,STU000831,SCH034,2021-12-19 00:00:00,Grade 11,Accepted
APP003147,STU001385,SCH004,2024-04-23 00:00:00,Grade 10,Applied
APP003148,STU004528,SCH075,2022-02-25 00:00:00,Grade 6,Accepted
APP003149,STU001455,SCH059,2023-01-25 00:00:00,Grade 9,Accepted
APP003150,STU014301,SCH029,2025-12-12 00:00:00,Grade 8,Applied
APP003151,STU020341,SCH043,2026-07-19 00:00:00,Grade 8,Under Review
APP003152,STU020837,SCH064,2024-08-10 00:00:00,Grade 11,Applied
APP003153,STU019958,SCH014,2025-10-09 00:00:00,Grade 6,Applied
APP003154,STU013777,SCH040,2025-01-22 00:00:00,Grade 10,Accepted
APP003155,STU009663,SCH043,2025-12-18 00:00:00,Grade 9,Under Review
APP003156,STU002226,SCH084,2022-05-22 00:00:00,Grade 11,Applied
APP003157,STU005419,SCH045,2026-06-09 00:00:00,Grade 7,Applied
APP003158,STU007052,SCH061,2021-09-27 00:00:00,Grade 6,Under Review
APP003159,STU021189,SCH050,2024-11-27 00:00:00,Grade 9,Accepted
APP003160,STU004412,SCH023,2025-11-30 00:00:00,Grade 10,Applied
APP003161,STU003115,SCH096,2022-03-21 00:00:00,Grade 10,Under Review
APP003162,STU023267,SCH050,2026-06-24 00:00:00,Grade 7,Applied
APP003163,STU008843,SCH071,2023-02-09 00:00:00,Grade 9,Applied
APP003164,STU024258,SCH065,2022-06-18 00:00:00,Grade 11,Under Review
APP003165,STU013086,SCH006,2022-04-14 00:00:00,Grade 8,Applied
APP003166,STU003895,SCH054,2023-04-03 00:00:00,Grade 9,Applied
APP003167,STU009014,SCH031,2022-08-13 00:00:00,Grade 6,Under Review
APP003168,STU001443,SCH085,2024-07-22 00:00:00,Grade 9,Applied
APP003169,STU010655,SCH049,2024-11-26 00:00:00,Grade 6,Accepted
APP003170,STU009159,SCH005,2023-05-08 00:00:00,Grade 9,Applied
APP003171,STU023853,SCH098,2025-11-23 00:00:00,Grade 9,Rejected
APP003172,STU003576,SCH034,2024-06-11 00:00:00,Grade 6,Accepted
APP003173,STU015227,SCH068,2022-05-03 00:00:00,Grade 10,Accepted
APP003174,STU015192,SCH096,2024-04-17 00:00:00,Grade 7,Under Review
APP003175,STU012524,SCH006,2022-10-29 00:00:00,Grade 6,Accepted
APP003176,STU002593,SCH033,2025-04-09 00:00:00,Grade 6,Applied
APP003177,STU003092,SCH088,2022-12-12 00:00:00,Grade 7,Rejected
APP003178,STU017244,SCH059,2025-04-02 00:00:00,Grade 6,Rejected
APP003179,STU000433,SCH056,2023-11-29 00:00:00,Grade 7,Applied
APP003180,STU002924,SCH046,2023-01-30 00:00:00,Grade 11,Applied
APP003181,STU014347,SCH060,2025-10-10 00:00:00,Grade 7,Applied
APP003182,STU015216,SCH077,2023-02-10 00:00:00,Grade 11,Accepted
APP003183,STU023364,SCH041,2025-02-15 00:00:00,Grade 10,Accepted
APP003184,STU013218,SCH082,2021-07-15 00:00:00,Grade 10,Accepted
APP003185,STU023183,SCH021,2025-09-08 00:00:00,Grade 9,Applied
APP003186,STU011386,SCH080,2023-04-08 00:00:00,Grade 6,Under Review
APP003187,STU013173,SCH096,2022-05-15 00:00:00,Grade 11,Applied
APP003188,STU006550,SCH011,2021-07-04 00:00:00,Grade 6,Accepted
APP003189,STU002757,SCH030,2022-12-20 00:00:00,Grade 6,Applied
APP003190,STU007471,SCH040,2022-01-28 00:00:00,Grade 7,Applied
APP003191,STU003997,SCH007,2021-07-13 00:00:00,Grade 9,Applied
APP003192,STU022695,SCH002,2021-03-22 00:00:00,Grade 10,Under Review
APP003193,STU008788,SCH029,2025-04-09 00:00:00,Grade 10,Under Review
APP003194,STU019575,SCH020,2024-08-24 00:00:00,Grade 10,Applied
APP003195,STU014515,SCH042,2021-08-07 00:00:00,Grade 6,Applied
APP003196,STU007235,SCH018,2023-10-19 00:00:00,Grade 11,Accepted
APP003197,STU006475,SCH008,2021-03-06 00:00:00,Grade 9,Accepted
APP003198,STU005550,SCH026,2024-12-12 00:00:00,Grade 9,Under Review
APP003199,STU015639,SCH089,2021-08-10 00:00:00,Grade 7,Applied
APP003200,STU006383,SCH002,2024-05-22 00:00:00,Grade 6,Under Review
APP003201,STU010161,SCH075,2024-03-04 00:00:00,Grade 10,Under Review
APP003202,STU017660,SCH040,2022-05-11 00:00:00,Grade 6,Under Review
APP003203,STU003423,SCH074,2025-09-09 00:00:00,Grade 11,Accepted
APP003204,STU018458,SCH070,2024-05-12 00:00:00,Grade 7,Applied
APP003205,STU001238,SCH029,2021-08-09 00:00:00,Grade 6,Applied
APP003206,STU017306,SCH077,2026-03-27 00:00:00,Grade 10,Accepted
APP003207,STU019859,SCH088,2023-09-16 00:00:00,Grade 11,Applied
APP003208,STU020252,SCH099,2021-09-11 00:00:00,Grade 8,Accepted
APP003209,STU014852,SCH080,2025-06-26 00:00:00,Grade 8,Accepted
APP003210,STU023535,SCH051,2022-10-02 00:00:00,Grade 10,Applied
APP003211,STU020499,SCH043,2024-03-05 00:00:00,Grade 11,Applied
APP003212,STU018261,SCH034,2022-02-03 00:00:00,Grade 11,Applied
APP003213,STU015167,SCH061,2022-10-03 00:00:00,Grade 6,Applied
APP003214,STU004202,SCH032,2024-04-21 00:00:00,Grade 10,Under Review
APP003215,STU012810,SCH072,2026-05-27 00:00:00,Grade 6,Under Review
APP003216,STU024362,SCH046,2024-01-10 00:00:00,Grade 9,Under Review
APP003217,STU023836,SCH086,2021-09-13 00:00:00,Grade 9,Accepted
APP003218,STU024557,SCH022,2025-12-22 00:00:00,Grade 8,Accepted
APP003219,STU020901,SCH007,2022-04-22 00:00:00,Grade 6,Applied
APP003220,STU015587,SCH010,2021-06-11 00:00:00,Grade 7,Rejected
APP003221,STU006633,SCH041,2025-04-12 00:00:00,Grade 6,Accepted
APP003222,STU017876,SCH091,2025-08-08 00:00:00,Grade 6,Applied
APP003223,STU001790,SCH049,2022-09-29 00:00:00,Grade 11,Applied
APP003224,STU018902,SCH046,2026-06-27 00:00:00,Grade 11,Applied
APP003225,STU001347,SCH058,2023-10-11 00:00:00,Grade 6,Applied
APP003226,STU018380,SCH059,2021-04-17 00:00:00,Grade 8,Applied
APP003227,STU015692,SCH081,2022-08-19 00:00:00,Grade 8,Accepted
APP003228,STU020440,SCH010,2023-08-21 00:00:00,Grade 9,Accepted
APP003229,STU023652,SCH032,2022-03-02 00:00:00,Grade 7,Under Review
APP003230,STU010358,SCH050,2026-07-28 00:00:00,Grade 7,Applied
APP003231,STU003033,SCH017,2025-01-12 00:00:00,Grade 11,Accepted
APP003232,STU018732,SCH054,2021-04-22 00:00:00,Grade 11,Applied
APP003233,STU000371,SCH040,2022-11-07 00:00:00,Grade 6,Accepted
APP003234,STU021671,SCH037,2025-09-16 00:00:00,Grade 10,Applied
APP003235,STU009876,SCH003,2024-03-29 00:00:00,Grade 11,Applied
APP003236,STU000172,SCH050,2024-06-18 00:00:00,Grade 7,Accepted
APP003237,STU007746,SCH098,2026-07-16 00:00:00,Grade 6,Under Review
APP003238,STU021738,SCH061,2022-10-12 00:00:00,Grade 7,Applied
APP003239,STU005891,SCH034,2025-07-09 00:00:00,Grade 8,Applied
APP003240,STU010198,SCH017,2023-06-22 00:00:00,Grade 9,Under Review
APP003241,STU005112,SCH027,2022-01-15 00:00:00,Grade 9,Rejected
APP003242,STU018185,SCH019,2022-08-04 00:00:00,Grade 9,Under Review
APP003243,STU004401,SCH088,2022-11-25 00:00:00,Grade 9,Applied
APP003244,STU019715,SCH047,2024-06-10 00:00:00,Grade 10,Applied
APP003245,STU002826,SCH013,2021-02-19 00:00:00,Grade 6,Under Review
APP003246,STU014507,SCH078,2023-04-22 00:00:00,Grade 10,Rejected
APP003247,STU024703,SCH005,2024-07-16 00:00:00,Grade 7,Applied
APP003248,STU010626,SCH008,2025-05-07 00:00:00,Grade 7,Applied
APP003249,STU001356,SCH033,2023-09-04 00:00:00,Grade 10,Applied
APP003250,STU000430,SCH016,2023-11-13 00:00:00,Grade 6,Accepted
APP003251,STU005090,SCH047,2021-12-25 00:00:00,Grade 9,Accepted
APP003252,STU012454,SCH094,2022-11-05 00:00:00,Grade 11,Accepted
APP003253,STU006769,SCH079,2025-07-26 00:00:00,Grade 8,Applied
APP003254,STU003671,SCH060,2024-02-29 00:00:00,Grade 11,Applied
APP003255,STU023330,SCH033,2026-03-03 00:00:00,Grade 6,Applied
APP003256,STU013059,SCH058,2022-01-06 00:00:00,Grade 10,Accepted
APP003257,STU013014,SCH080,2023-01-04 00:00:00,Grade 7,Applied
APP003258,STU005883,SCH002,2025-07-21 00:00:00,Grade 7,Accepted
APP003259,STU024239,SCH021,2021-06-23 00:00:00,Grade 10,Applied
APP003260,STU004824,SCH068,2021-09-16 00:00:00,Grade 6,Applied
APP003261,STU017745,SCH066,2021-12-04 00:00:00,Grade 7,Accepted
APP003262,STU002574,SCH055,2024-06-21 00:00:00,Grade 11,Applied
APP003263,STU001793,SCH034,2024-11-11 00:00:00,Grade 9,Accepted
APP003264,STU001743,SCH078,2023-02-23 00:00:00,Grade 7,Accepted
APP003265,STU012129,SCH032,2022-01-07 00:00:00,Grade 7,Rejected
APP003266,STU001073,SCH062,2024-05-30 00:00:00,Grade 8,Rejected
APP003267,STU002156,SCH065,2023-01-24 00:00:00,Grade 11,Applied
APP003268,STU019037,SCH015,2024-06-07 00:00:00,Grade 9,Accepted
APP003269,STU015680,SCH047,2026-04-07 00:00:00,Grade 6,Accepted
APP003270,STU000468,SCH097,2024-12-16 00:00:00,Grade 10,Under Review
APP003271,STU001538,SCH049,2021-03-29 00:00:00,Grade 7,Accepted
APP003272,STU012078,SCH056,2021-08-06 00:00:00,Grade 11,Rejected
APP003273,STU012548,SCH062,2022-10-25 00:00:00,Grade 6,Applied
APP003274,STU018203,SCH083,2026-01-05 00:00:00,Grade 6,Applied
APP003275,STU021814,SCH060,2025-09-26 00:00:00,Grade 10,Applied
APP003276,STU000614,SCH004,2021-04-24 00:00:00,Grade 6,Under Review
APP003277,STU004351,SCH010,2025-01-27 00:00:00,Grade 11,Accepted
APP003278,STU019877,SCH078,2021-06-18 00:00:00,Grade 7,Accepted
APP003279,STU007308,SCH095,2021-04-19 00:00:00,Grade 11,Applied
APP003280,STU011104,SCH048,2026-04-16 00:00:00,Grade 8,Applied
APP003281,STU001391,SCH006,2021-06-14 00:00:00,Grade 7,Accepted
APP003282,STU008133,SCH089,2021-02-26 00:00:00,Grade 9,Accepted
APP003283,STU016780,SCH055,2022-09-24 00:00:00,Grade 6,Under Review
APP003284,STU002387,SCH055,2023-03-14 00:00:00,Grade 7,Applied
APP003285,STU000041,SCH078,2024-12-26 00:00:00,Grade 8,Applied
APP003286,STU023267,SCH068,2025-08-01 00:00:00,Grade 8,Under Review
APP003287,STU021111,SCH069,2025-09-09 00:00:00,Grade 11,Accepted
APP003288,STU000208,SCH006,2024-12-10 00:00:00,Grade 8,Applied
APP003289,STU016082,SCH065,2024-09-21 00:00:00,Grade 7,Accepted
APP003290,STU016334,SCH004,2026-04-05 00:00:00,Grade 10,Applied
APP003291,STU021387,SCH063,2025-03-19 00:00:00,Grade 9,Applied
APP003292,STU013698,SCH081,2022-05-26 00:00:00,Grade 9,Accepted
APP003293,STU004494,SCH032,2024-02-01 00:00:00,Grade 8,Applied
APP003294,STU021513,SCH023,2025-12-07 00:00:00,Grade 10,Applied
APP003295,STU002654,SCH027,2025-08-16 00:00:00,Grade 11,Accepted
APP003296,STU007134,SCH022,2023-05-13 00:00:00,Grade 7,Rejected
APP003297,STU008210,SCH005,2023-08-25 00:00:00,Grade 7,Accepted
APP003298,STU012613,SCH002,2023-02-04 00:00:00,Grade 10,Rejected
APP003299,STU013534,SCH100,2026-01-03 00:00:00,Grade 7,Applied
APP003300,STU000952,SCH087,2024-10-14 00:00:00,Grade 9,Applied
APP003301,STU010097,SCH022,2026-05-26 00:00:00,Grade 6,Applied
APP003302,STU001022,SCH085,2024-01-14 00:00:00,Grade 6,Applied
APP003303,STU020293,SCH019,2021-04-16 00:00:00,Grade 11,Under Review
APP003304,STU024389,SCH009,2024-07-16 00:00:00,Grade 9,Rejected
APP003305,STU022556,SCH067,2025-01-11 00:00:00,Grade 6,Applied
APP003306,STU024168,SCH091,2024-03-08 00:00:00,Grade 7,Accepted
APP003307,STU017508,SCH011,2022-02-09 00:00:00,Grade 11,Applied
APP003308,STU006635,SCH041,2021-08-11 00:00:00,Grade 10,Applied
APP003309,STU021219,SCH028,2024-03-30 00:00:00,Grade 10,Applied
APP003310,STU020330,SCH070,2022-03-30 00:00:00,Grade 11,Applied
APP003311,STU012337,SCH004,2021-12-24 00:00:00,Grade 6,Applied
APP003312,STU011947,SCH078,2024-11-11 00:00:00,Grade 10,Accepted
APP003313,STU023814,SCH023,2026-03-20 00:00:00,Grade 11,Applied
APP003314,STU010827,SCH050,2025-10-08 00:00:00,Grade 7,Applied
APP003315,STU017390,SCH087,2022-02-25 00:00:00,Grade 11,Accepted
APP003316,STU010587,SCH100,2021-09-30 00:00:00,Grade 8,Accepted
APP003317,STU021168,SCH023,2025-04-03 00:00:00,Grade 10,Applied
APP003318,STU024477,SCH049,2022-07-10 00:00:00,Grade 9,Rejected
APP003319,STU013787,SCH013,2025-12-05 00:00:00,Grade 8,Accepted
APP003320,STU011691,SCH075,2022-04-16 00:00:00,Grade 11,Applied
APP003321,STU009546,SCH046,2022-07-06 00:00:00,Grade 8,Applied
APP003322,STU024566,SCH093,2025-05-19 00:00:00,Grade 6,Accepted
APP003323,STU024441,SCH087,2022-07-12 00:00:00,Grade 11,Applied
APP003324,STU000681,SCH037,2023-03-19 00:00:00,Grade 6,Applied
APP003325,STU007577,SCH053,2021-03-13 00:00:00,Grade 7,Under Review
APP003326,STU010992,SCH081,2023-02-17 00:00:00,Grade 8,Applied
APP003327,STU008599,SCH020,2025-11-06 00:00:00,Grade 10,Applied
APP003328,STU001355,SCH059,2021-08-09 00:00:00,Grade 9,Accepted
APP003329,STU011457,SCH010,2021-04-01 00:00:00,Grade 11,Applied
APP003330,STU014421,SCH023,2021-09-21 00:00:00,Grade 6,Under Review
APP003331,STU000922,SCH071,2023-07-20 00:00:00,Grade 10,Under Review
APP003332,STU017029,SCH087,2022-10-23 00:00:00,Grade 8,Applied
APP003333,STU012350,SCH063,2024-05-13 00:00:00,Grade 9,Rejected
APP003334,STU010865,SCH075,2023-12-10 00:00:00,Grade 11,Rejected
APP003335,STU024606,SCH049,2024-09-23 00:00:00,Grade 8,Applied
APP003336,STU014023,SCH081,2022-05-31 00:00:00,Grade 7,Applied
APP003337,STU001385,SCH036,2023-08-01 00:00:00,Grade 10,Applied
APP003338,STU004983,SCH064,2022-09-18 00:00:00,Grade 10,Applied
APP003339,STU020938,SCH001,2026-02-02 00:00:00,Grade 8,Applied
APP003340,STU023726,SCH074,2023-10-30 00:00:00,Grade 9,Accepted
APP003341,STU012620,SCH045,2025-12-08 00:00:00,Grade 7,Applied
APP003342,STU003468,SCH068,2026-08-25 00:00:00,Grade 9,Under Review
APP003343,STU017211,SCH041,2023-09-17 00:00:00,Grade 11,Accepted
APP003344,STU021302,SCH034,2022-10-08 00:00:00,Grade 9,Applied
APP003345,STU000805,SCH055,2023-09-08 00:00:00,Grade 6,Applied
APP003346,STU019698,SCH097,2022-08-30 00:00:00,Grade 11,Applied
APP003347,STU014428,SCH009,2022-10-01 00:00:00,Grade 10,Rejected
APP003348,STU012373,SCH060,2021-03-06 00:00:00,Grade 7,Applied
APP003349,STU004132,SCH088,2025-01-01 00:00:00,Grade 8,Accepted
APP003350,STU019339,SCH059,2022-12-30 00:00:00,Grade 10,Applied
APP003351,STU021840,SCH007,2021-03-11 00:00:00,Grade 10,Rejected
APP003352,STU021302,SCH093,2024-09-23 00:00:00,Grade 7,Under Review
APP003353,STU012802,SCH053,2026-06-16 00:00:00,Grade 11,Accepted
APP003354,STU016245,SCH011,2021-04-08 00:00:00,Grade 11,Accepted
APP003355,STU002798,SCH079,2025-11-04 00:00:00,Grade 8,Accepted
APP003356,STU007120,SCH045,2026-02-12 00:00:00,Grade 10,Under Review
APP003357,STU021119,SCH036,2026-01-01 00:00:00,Grade 9,Accepted
APP003358,STU024760,SCH088,2025-12-28 00:00:00,Grade 8,Accepted
APP003359,STU010434,SCH067,2022-08-08 00:00:00,Grade 10,Rejected
APP003360,STU016137,SCH080,2025-09-17 00:00:00,Grade 10,Rejected
APP003361,STU004777,SCH092,2025-06-06 00:00:00,Grade 9,Rejected
APP003362,STU017708,SCH092,2026-05-29 00:00:00,Grade 7,Under Review
APP003363,STU004434,SCH008,2022-02-25 00:00:00,Grade 6,Accepted
APP003364,STU016480,SCH007,2026-03-22 00:00:00,Grade 8,Accepted
APP003365,STU005472,SCH081,2024-07-24 00:00:00,Grade 6,Applied
APP003366,STU013119,SCH002,2021-02-23 00:00:00,Grade 11,Applied
APP003367,STU012763,SCH099,2022-03-02 00:00:00,Grade 8,Applied
APP003368,STU011066,SCH089,2023-08-11 00:00:00,Grade 7,Applied
APP003369,STU005405,SCH048,2024-04-30 00:00:00,Grade 10,Accepted
APP003370,STU006234,SCH091,2022-01-26 00:00:00,Grade 11,Accepted
APP003371,STU009695,SCH031,2022-07-03 00:00:00,Grade 6,Applied
APP003372,STU002412,SCH016,2024-10-24 00:00:00,Grade 6,Accepted
APP003373,STU021050,SCH098,2021-07-08 00:00:00,Grade 10,Rejected
APP003374,STU017874,SCH048,2025-04-10 00:00:00,Grade 8,Applied
APP003375,STU020191,SCH082,2021-10-06 00:00:00,Grade 7,Applied
APP003376,STU003634,SCH054,2024-05-28 00:00:00,Grade 9,Accepted
APP003377,STU013105,SCH005,2022-01-06 00:00:00,Grade 8,Applied
APP003378,STU006353,SCH058,2022-11-24 00:00:00,Grade 11,Rejected
APP003379,STU009882,SCH045,2024-08-25 00:00:00,Grade 10,Accepted
APP003380,STU013934,SCH066,2023-07-28 00:00:00,Grade 7,Applied
APP003381,STU010935,SCH074,2021-10-23 00:00:00,Grade 10,Applied
APP003382,STU009161,SCH037,2024-12-14 00:00:00,Grade 6,Under Review
APP003383,STU022275,SCH097,2025-07-13 00:00:00,Grade 9,Applied
APP003384,STU013962,SCH011,2021-05-17 00:00:00,Grade 9,Under Review
APP003385,STU022014,SCH019,2022-05-15 00:00:00,Grade 9,Under Review
APP003386,STU022141,SCH007,2026-06-26 00:00:00,Grade 8,Applied
APP003387,STU023662,SCH066,2026-09-09 00:00:00,Grade 11,Accepted
APP003388,STU000393,SCH052,2023-07-27 00:00:00,Grade 10,Applied
APP003389,STU022150,SCH088,2026-04-19 00:00:00,Grade 11,Applied
APP003390,STU002394,SCH046,2024-12-16 00:00:00,Grade 10,Under Review
