enrollment_id,student_id,school_id,enrolled_at,status,fee_amount
ENR001536,STU005649,SCH098,2025-03-27 00:00:00,Enrolled,144056
ENR001537,STU007972,SCH084,2024-08-01 00:00:00,Enrolled,127622
ENR001538,STU015266,SCH064,2023-02-15 00:00:00,Enrolled,218087
ENR001539,STU018555,SCH085,2026-01-04 00:00:00,Enrolled,135384
ENR001540,STU010599,SCH039,2024-06-30 00:00:00,Enrolled,190537
ENR001541,STU019409,SCH062,2024-10-06 00:00:00,Enrolled,205475
ENR001542,STU007572,SCH083,2022-07-25 00:00:00,Enrolled,169000
ENR001543,STU001793,SCH027,2024-07-19 00:00:00,Enrolled,193544
ENR001544,STU001501,SCH076,2025-01-29 00:00:00,Enrolled,144471
ENR001545,STU004524,SCH042,2025-11-26 00:00:00,Enrolled,142034
ENR001546,STU014463,SCH095,2025-10-30 00:00:00,Enrolled,136790
ENR001547,STU018716,SCH088,2024-06-05 00:00:00,Enrolled,94976
ENR001548,STU007231,SCH090,2024-02-23 00:00:00,Enrolled,46425
ENR001549,STU012557,SCH094,2025-08-08 00:00:00,Enrolled,90067
ENR001550,STU008889,SCH076,2024-01-06 00:00:00,Enrolled,214991
ENR001551,STU007881,SCH006,2024-03-28 00:00:00,Enrolled,224836
ENR001552,STU013046,SCH043,2022-06-05 00:00:00,Enrolled,134224
ENR001553,STU019900,SCH087,2025-02-23 00:00:00,Enrolled,193193
ENR001554,STU022093,SCH016,2022-02-10 00:00:00,Enrolled,235449
ENR001555,STU021376,SCH047,2026-07-07 00:00:00,Withdrawn,106119
ENR001556,STU009454,SCH057,2023-03-23 00:00:00,Enrolled,187014
ENR001557,STU014583,SCH065,2025-09-22 00:00:00,Enrolled,59108
ENR001558,STU008098,SCH016,2022-11-08 00:00:00,Enrolled,173576
ENR001559,STU010251,SCH094,2022-01-25 00:00:00,Enrolled,101955
ENR001560,STU001119,SCH088,2025-03-22 00:00:00,Enrolled,83074
ENR001561,STU008557,SCH077,2026-05-21 00:00:00,Enrolled,167264
ENR001562,STU018661,SCH033,2026-02-21 00:00:00,Enrolled,100782
ENR001563,STU016280,SCH004,2024-02-14 00:00:00,Enrolled,142574
ENR001564,STU006614,SCH012,2026-01-30 00:00:00,Enrolled,187499
ENR001565,STU022942,SCH087,2021-02-14 00:00:00,Enrolled,247047
ENR001566,STU024772,SCH066,2021-03-11 00:00:00,Withdrawn,220864
ENR001567,STU022877,SCH035,2025-12-17 00:00:00,Enrolled,52593
ENR001568,STU017586,SCH006,2025-06-24 00:00:00,Enrolled,205602
ENR001569,STU008865,SCH044,2023-01-03 00:00:00,Enrolled,201084
ENR001570,STU011242,SCH004,2021-10-04 00:00:00,Enrolled,238415
ENR001571,STU017476,SCH058,2026-07-16 00:00:00,Enrolled,146050
ENR001572,STU004310,SCH079,2026-05-10 00:00:00,Enrolled,152135
ENR001573,STU002402,SCH077,2023-01-08 00:00:00,Enrolled,186784
ENR001574,STU013052,SCH048,2022-12-04 00:00:00,Enrolled,242872
ENR001575,STU004804,SCH026,2025-09-13 00:00:00,Enrolled,196352
ENR001576,STU021119,SCH036,2026-02-16 00:00:00,Enrolled,172327
ENR001577,STU007256,SCH038,2026-06-28 00:00:00,Enrolled,45701
ENR001578,STU002451,SCH040,2025-08-28 00:00:00,Enrolled,215869
ENR001579,STU013440,SCH031,2022-11-26 00:00:00,Enrolled,180254
ENR001580,STU011449,SCH068,2025-11-30 00:00:00,Enrolled,99715
ENR001581,STU023012,SCH081,2025-06-24 00:00:00,Enrolled,142199
ENR001582,STU023238,SCH085,2023-02-25 00:00:00,Enrolled,221269
ENR001583,STU019290,SCH051,2021-09-07 00:00:00,Withdrawn,86487
ENR001584,STU012316,SCH076,2024-07-29 00:00:00,Enrolled,133355
ENR001585,STU013274,SCH002,2024-04-07 00:00:00,Enrolled,228749
ENR001586,STU015674,SCH080,2021-08-21 00:00:00,Enrolled,213287
ENR001587,STU012586,SCH091,2024-09-09 00:00:00,Enrolled,151686
ENR001588,STU002683,SCH028,2021-03-09 00:00:00,Enrolled,147103
ENR001589,STU018040,SCH038,2026-05-30 00:00:00,Enrolled,149696
ENR001590,STU017917,SCH076,2024-07-21 00:00:00,Enrolled,141998
ENR001591,STU012829,SCH003,2022-10-11 00:00:00,Enrolled,85446
ENR001592,STU007437,SCH033,2026-04-09 00:00:00,Enrolled,234846
ENR001593,STU005596,SCH022,2022-04-28 00:00:00,Enrolled,224276
ENR001594,STU007135,SCH094,2023-04-23 00:00:00,Enrolled,248796
ENR001595,STU008192,SCH028,2021-12-23 00:00:00,Enrolled,96930
ENR001596,STU010254,SCH050,2022-12-27 00:00:00,Enrolled,148380
ENR001597,STU003336,SCH065,2026-09-29 00:00:00,Enrolled,95868
ENR001598,STU002034,SCH006,2025-01-07 00:00:00,Enrolled,141215
ENR001599,STU012681,SCH069,2023-01-26 00:00:00,Enrolled,51653
ENR001600,STU002161,SCH085,2021-11-25 00:00:00,Enrolled,180307
ENR001601,STU000536,SCH022,2023-03-02 00:00:00,Enrolled,157378
ENR001602,STU023857,SCH065,2025-07-19 00:00:00,Enrolled,50176
ENR001603,STU019271,SCH045,2025-07-11 00:00:00,Withdrawn,218283
ENR001604,STU013007,SCH086,2025-01-21 00:00:00,Withdrawn,188721
ENR001605,STU023390,SCH039,2025-03-24 00:00:00,Enrolled,73199
ENR001606,STU019398,SCH093,2021-07-14 00:00:00,Enrolled,73119
ENR001607,STU005754,SCH074,2022-04-27 00:00:00,Enrolled,207650
ENR001608,STU007145,SCH061,2024-12-29 00:00:00,Enrolled,157977
ENR001609,STU007403,SCH060,2026-01-16 00:00:00,Enrolled,240665
ENR001610,STU024776,SCH018,2022-12-04 00:00:00,Enrolled,154167
ENR001611,STU012254,SCH087,2025-06-19 00:00:00,Enrolled,202301
ENR001612,STU012988,SCH006,2023-02-08 00:00:00,Enrolled,202093
ENR001613,STU011238,SCH050,2026-07-11 00:00:00,Enrolled,198086
ENR001614,STU009429,SCH087,2025-09-26 00:00:00,Enrolled,157306
ENR001615,STU019323,SCH045,2023-07-27 00:00:00,Enrolled,142563
ENR001616,STU013392,SCH097,2022-06-27 00:00:00,Enrolled,104105
ENR001617,STU008530,SCH046,2023-09-22 00:00:00,Enrolled,127306
ENR001618,STU008491,SCH006,2025-01-29 00:00:00,Enrolled,80329
ENR001619,STU018800,SCH091,2023-12-11 00:00:00,Enrolled,135942
ENR001620,STU019883,SCH050,2025-09-03 00:00:00,Enrolled,216642
ENR001621,STU021398,SCH014,2022-11-05 00:00:00,Enrolled,62740
ENR001622,STU002729,SCH080,2025-06-29 00:00:00,Enrolled,164497
ENR001623,STU011706,SCH061,2022-05-27 00:00:00,Enrolled,94477
ENR001624,STU016552,SCH095,2024-01-14 00:00:00,Enrolled,114632
ENR001625,STU014885,SCH049,2021-06-23 00:00:00,Enrolled,115538
ENR001626,STU003474,SCH019,2022-01-29 00:00:00,Enrolled,242620
ENR001627,STU014078,SCH017,2021-06-21 00:00:00,Enrolled,67121
ENR001628,STU018498,SCH095,2024-03-07 00:00:00,Enrolled,230810
ENR001629,STU015288,SCH096,2022-08-05 00:00:00,Withdrawn,131794
ENR001630,STU020768,SCH061,2024-06-05 00:00:00,Enrolled,157372
ENR001631,STU016093,SCH020,2023-10-23 00:00:00,Withdrawn,222693
ENR001632,STU016246,SCH091,2024-11-21 00:00:00,Enrolled,93462
ENR001633,STU018778,SCH001,2023-08-05 00:00:00,Enrolled,159754
ENR001634,STU001733,SCH055,2025-04-09 00:00:00,Enrolled,106130
ENR001635,STU011008,SCH039,2023-04-29 00:00:00,Enrolled,72172
ENR001636,STU005574,SCH006,2024-10-23 00:00:00,Enrolled,133796
ENR001637,STU000063,SCH093,2022-06-01 00:00:00,Enrolled,169766
ENR001638,STU015285,SCH047,2023-03-12 00:00:00,Enrolled,217500
ENR001639,STU011102,SCH050,2022-01-30 00:00:00,Enrolled,54378
ENR001640,STU022100,SCH099,2022-08-31 00:00:00,Enrolled,235471
ENR001641,STU012021,SCH035,2023-12-17 00:00:00,Withdrawn,158852
ENR001642,STU022722,SCH061,2025-05-01 00:00:00,Enrolled,66662
ENR001643,STU006742,SCH080,2025-02-25 00:00:00,Enrolled,53406
ENR001644,STU017524,SCH073,2024-11-14 00:00:00,Enrolled,60304
ENR001645,STU000859,SCH053,2021-11-14 00:00:00,Enrolled,132415
ENR001646,STU022934,SCH053,2022-07-22 00:00:00,Withdrawn,144348
ENR001647,STU014990,SCH074,2022-10-11 00:00:00,Enrolled,140811
ENR001648,STU024873,SCH057,2021-11-08 00:00:00,Enrolled,129731
ENR001649,STU011200,SCH036,2025-07-16 00:00:00,Enrolled,220733
ENR001650,STU004227,SCH028,2023-08-30 00:00:00,Enrolled,116737
ENR001651,STU015621,SCH087,2022-08-19 00:00:00,Enrolled,64383
ENR001652,STU018021,SCH089,2022-02-27 00:00:00,Enrolled,62345
ENR001653,STU016657,SCH068,2021-06-24 00:00:00,Enrolled,219704
ENR001654,STU004584,SCH025,2025-06-02 00:00:00,Withdrawn,211812
ENR001655,STU016639,SCH068,2023-05-12 00:00:00,Enrolled,144777
ENR001656,STU013719,SCH052,2025-06-20 00:00:00,Withdrawn,72290
ENR001657,STU004347,SCH054,2023-12-01 00:00:00,Enrolled,158542
ENR001658,STU015415,SCH057,2024-08-11 00:00:00,Enrolled,72241
ENR001659,STU008832,SCH002,2026-08-05 00:00:00,Enrolled,81815
ENR001660,STU018196,SCH082,2021-10-28 00:00:00,Enrolled,249441
ENR001661,STU006489,SCH034,2021-07-29 00:00:00,Enrolled,221341
ENR001662,STU011602,SCH017,2025-12-13 00:00:00,Enrolled,51863
ENR001663,STU016775,SCH055,2022-04-23 00:00:00,Enrolled,214000
ENR001664,STU006634,SCH026,2026-09-20 00:00:00,Enrolled,218593
ENR001665,STU000498,SCH012,2025-10-03 00:00:00,Enrolled,212889
ENR001666,STU002605,SCH056,2025-10-15 00:00:00,Enrolled,79837
ENR001667,STU020738,SCH021,2023-01-13 00:00:00,Enrolled,103495
ENR001668,STU005275,SCH020,2025-07-13 00:00:00,Enrolled,154866
ENR001669,STU001365,SCH080,2021-12-08 00:00:00,Enrolled,85199
ENR001670,STU010866,SCH013,2021-06-10 00:00:00,Enrolled,52475
ENR001671,STU023241,SCH033,2025-12-01 00:00:00,Enrolled,219097
ENR001672,STU008434,SCH023,2023-01-10 00:00:00,Enrolled,199828
ENR001673,STU008694,SCH045,2026-08-29 00:00:00,Enrolled,69781
ENR001674,STU014976,SCH083,2023-01-27 00:00:00,Enrolled,246711
ENR001675,STU024721,SCH092,2021-09-26 00:00:00,Enrolled,52963
ENR001676,STU006190,SCH026,2025-06-12 00:00:00,Enrolled,163941
ENR001677,STU023509,SCH062,2021-02-24 00:00:00,Enrolled,177312
ENR001678,STU017138,SCH045,2026-03-22 00:00:00,Enrolled,146560
ENR001679,STU008034,SCH053,2023-03-20 00:00:00,Withdrawn,45959
ENR001680,STU013424,SCH086,2024-01-01 00:00:00,Enrolled,189024
ENR001681,STU008783,SCH016,2023-01-31 00:00:00,Enrolled,88494
ENR001682,STU011188,SCH034,2024-08-11 00:00:00,Enrolled,239940
ENR001683,STU000889,SCH097,2025-06-11 00:00:00,Enrolled,59545
ENR001684,STU024724,SCH079,2022-01-13 00:00:00,Enrolled,63579
ENR001685,STU006108,SCH044,2024-07-05 00:00:00,Enrolled,85716
ENR001686,STU020831,SCH020,2023-10-31 00:00:00,Enrolled,143251
ENR001687,STU012557,SCH099,2023-04-28 00:00:00,Enrolled,135883
ENR001688,STU016090,SCH086,2024-04-10 00:00:00,Enrolled,95088
ENR001689,STU015960,SCH084,2025-06-29 00:00:00,Enrolled,55908
ENR001690,STU007060,SCH082,2023-12-28 00:00:00,Enrolled,102563
ENR001691,STU012372,SCH073,2025-04-29 00:00:00,Enrolled,225667
ENR001692,STU001500,SCH048,2023-05-13 00:00:00,Enrolled,139888
ENR001693,STU022891,SCH074,2023-12-10 00:00:00,Enrolled,238169
ENR001694,STU000423,SCH052,2021-09-06 00:00:00,Enrolled,216302
ENR001695,STU003144,SCH098,2026-04-10 00:00:00,Enrolled,93663
ENR001696,STU021453,SCH081,2025-09-24 00:00:00,Enrolled,117569
ENR001697,STU009543,SCH032,2022-05-06 00:00:00,Enrolled,108419
ENR001698,STU006793,SCH017,2022-11-06 00:00:00,Enrolled,142394
ENR001699,STU004928,SCH032,2026-07-11 00:00:00,Enrolled,246534
ENR001700,STU011869,SCH054,2023-03-10 00:00:00,Enrolled,129156
ENR001701,STU020590,SCH065,2026-03-01 00:00:00,Enrolled,75655
ENR001702,STU022753,SCH004,2023-07-22 00:00:00,Enrolled,78744
ENR001703,STU024626,SCH034,2023-08-31 00:00:00,Enrolled,248308
ENR001704,STU006196,SCH057,2025-02-05 00:00:00,Enrolled,68098
ENR001705,STU017289,SCH062,2021-09-20 00:00:00,Enrolled,194489
ENR001706,STU013292,SCH070,2022-10-20 00:00:00,Enrolled,185332
ENR001707,STU016257,SCH004,2025-09-04 00:00:00,Enrolled,191683
ENR001708,STU005696,SCH091,2025-12-22 00:00:00,Enrolled,163180
ENR001709,STU001510,SCH090,2025-08-21 00:00:00,Enrolled,80654
ENR001710,STU024771,SCH058,2025-10-02 00:00:00,Enrolled,231519
ENR001711,STU014994,SCH029,2023-07-08 00:00:00,Enrolled,210246
ENR001712,STU002951,SCH096,2022-01-10 00:00:00,Enrolled,45339
ENR001713,STU018068,SCH089,2024-07-17 00:00:00,Withdrawn,188282
ENR001714,STU003828,SCH036,2025-01-08 00:00:00,Enrolled,159031
ENR001715,STU006955,SCH024,2024-11-05 00:00:00,Enrolled,196214
ENR001716,STU006105,SCH003,2023-04-03 00:00:00,Enrolled,125275
ENR001717,STU000666,SCH026,2021-07-07 00:00:00,Enrolled,249830
ENR001718,STU001891,SCH009,2022-05-31 00:00:00,Enrolled,164239
ENR001719,STU019312,SCH020,2024-06-15 00:00:00,Enrolled,161275
ENR001720,STU021889,SCH087,2023-07-25 00:00:00,Enrolled,142630
ENR001721,STU004352,SCH053,2026-05-03 00:00:00,Enrolled,45831
ENR001722,STU001348,SCH059,2022-08-22 00:00:00,Enrolled,162354
ENR001723,STU024444,SCH091,2022-09-28 00:00:00,Enrolled,66068
ENR001724,STU002204,SCH069,2026-08-12 00:00:00,Enrolled,176967
ENR001725,STU023195,SCH088,2022-03-31 00:00:00,Enrolled,199983
ENR001726,STU000018,SCH021,2024-08-20 00:00:00,Enrolled,177015
ENR001727,STU015982,SCH053,2022-01-30 00:00:00,Enrolled,57939
ENR001728,STU019048,SCH086,2024-10-28 00:00:00,Enrolled,232028
ENR001729,STU024996,SCH085,2022-12-25 00:00:00,Withdrawn,166790
ENR001730,STU015131,SCH041,2024-02-10 00:00:00,Enrolled,93153
ENR001731,STU019764,SCH062,2022-03-29 00:00:00,Enrolled,92318
ENR001732,STU011227,SCH015,2024-04-27 00:00:00,Enrolled,147524
ENR001733,STU007980,SCH070,2026-03-27 00:00:00,Enrolled,213235
ENR001734,STU007377,SCH010,2026-01-02 00:00:00,Enrolled,72594
ENR001735,STU005921,SCH029,2024-03-23 00:00:00,Enrolled,93415
ENR001736,STU003033,SCH015,2026-04-01 00:00:00,Enrolled,117305
ENR001737,STU015377,SCH071,2024-05-19 00:00:00,Enrolled,180454
ENR001738,STU023061,SCH070,2025-10-28 00:00:00,Enrolled,181993
ENR001739,STU006681,SCH053,2023-10-15 00:00:00,Enrolled,130922
ENR001740,STU024157,SCH057,2025-03-13 00:00:00,Enrolled,52108
ENR001741,STU016968,SCH097,2021-10-09 00:00:00,Enrolled,177242
ENR001742,STU019325,SCH057,2023-05-25 00:00:00,Enrolled,102726
ENR001743,STU022569,SCH021,2026-08-03 00:00:00,Enrolled,102048
ENR001744,STU019970,SCH061,2025-11-02 00:00:00,Enrolled,193508
ENR001745,STU017599,SCH061,2024-07-23 00:00:00,Enrolled,127695
ENR001746,STU021509,SCH003,2022-03-08 00:00:00,Enrolled,193362
ENR001747,STU017860,SCH028,2022-12-14 00:00:00,Enrolled,214576
ENR001748,STU005770,SCH059,2024-05-30 00:00:00,Enrolled,218382
ENR001749,STU013833,SCH002,2023-02-13 00:00:00,Enrolled,144890
ENR001750,STU011685,SCH045,2021-05-24 00:00:00,Enrolled,153511
ENR001751,STU021258,SCH086,2025-03-14 00:00:00,Enrolled,88758
ENR001752,STU002100,SCH100,2023-05-24 00:00:00,Enrolled,77717
ENR001753,STU019405,SCH098,2023-11-04 00:00:00,Enrolled,185981
ENR001754,STU006117,SCH031,2021-07-20 00:00:00,Enrolled,249260
ENR001755,STU003591,SCH093,2022-12-21 00:00:00,Enrolled,220569
ENR001756,STU023000,SCH009,2025-03-09 00:00:00,Enrolled,184554
ENR001757,STU005899,SCH056,2022-03-17 00:00:00,Enrolled,79514
ENR001758,STU000676,SCH002,2024-09-08 00:00:00,Enrolled,131089
ENR001759,STU014359,SCH088,2025-04-27 00:00:00,Enrolled,135666
ENR001760,STU004989,SCH002,2025-02-25 00:00:00,Enrolled,181749
ENR001761,STU011501,SCH092,2025-09-01 00:00:00,Enrolled,91945
ENR001762,STU009183,SCH075,2023-02-18 00:00:00,Enrolled,196649
ENR001763,STU024810,SCH019,2022-04-29 00:00:00,Enrolled,159070
ENR001764,STU017980,SCH017,2021-03-30 00:00:00,Enrolled,75098
ENR001765,STU021828,SCH055,2023-04-03 00:00:00,Enrolled,112504
ENR001766,STU021933,SCH055,2022-06-07 00:00:00,Enrolled,187860
ENR001767,STU011921,SCH026,2022-01-25 00:00:00,Enrolled,55111
ENR001768,STU003972,SCH026,2021-06-12 00:00:00,Enrolled,207251
ENR001769,STU006614,SCH020,2024-06-29 00:00:00,Withdrawn,216314
ENR001770,STU011364,SCH003,2025-06-10 00:00:00,Enrolled,187993
ENR001771,STU018901,SCH004,2026-08-14 00:00:00,Enrolled,151682
ENR001772,STU003688,SCH083,2023-12-05 00:00:00,Enrolled,54068
ENR001773,STU021637,SCH043,2023-08-22 00:00:00,Enrolled,173898
ENR001774,STU009021,SCH037,2024-05-24 00:00:00,Enrolled,85373
ENR001775,STU013807,SCH099,2026-05-09 00:00:00,Enrolled,66411
ENR001776,STU012336,SCH004,2022-05-10 00:00:00,Enrolled,226287
ENR001777,STU024895,SCH096,2023-12-04 00:00:00,Enrolled,51363
ENR001778,STU012989,SCH100,2023-01-23 00:00:00,Enrolled,190210
ENR001779,STU024478,SCH061,2025-04-16 00:00:00,Enrolled,222186
ENR001780,STU002112,SCH044,2024-01-14 00:00:00,Enrolled,134118
ENR001781,STU022936,SCH019,2023-12-05 00:00:00,Enrolled,113675
ENR001782,STU004017,SCH039,2026-07-09 00:00:00,Enrolled,199124
ENR001783,STU016137,SCH030,2021-10-15 00:00:00,Enrolled,65023
ENR001784,STU012513,SCH061,2021-11-25 00:00:00,Enrolled,86100
ENR001785,STU006456,SCH083,2022-08-20 00:00:00,Enrolled,109975
ENR001786,STU020742,SCH015,2023-03-04 00:00:00,Enrolled,152637
ENR001787,STU023747,SCH025,2026-02-11 00:00:00,Enrolled,89746
ENR001788,STU017442,SCH044,2024-10-09 00:00:00,Enrolled,208472
ENR001789,STU011192,SCH027,2022-05-21 00:00:00,Withdrawn,73099
ENR001790,STU018591,SCH071,2025-06-07 00:00:00,Enrolled,119341
ENR001791,STU017511,SCH024,2021-11-19 00:00:00,Enrolled,94954
ENR001792,STU006063,SCH055,2024-03-15 00:00:00,Enrolled,100552
ENR001793,STU005229,SCH017,2025-12-22 00:00:00,Enrolled,207959
ENR001794,STU023008,SCH012,2024-12-29 00:00:00,Enrolled,174345
ENR001795,STU003794,SCH021,2025-07-15 00:00:00,Enrolled,125647
ENR001796,STU001634,SCH089,2025-05-15 00:00:00,Enrolled,139770
ENR001797,STU017410,SCH036,2024-04-16 00:00:00,Enrolled,134106
ENR001798,STU007589,SCH026,2023-09-13 00:00:00,Enrolled,92703
ENR001799,STU008158,SCH026,2024-07-14 00:00:00,Enrolled,53185
ENR001800,STU018814,SCH084,2021-12-23 00:00:00,Enrolled,247854
ENR001801,STU000036,SCH040,2022-05-01 00:00:00,Enrolled,136897
ENR001802,STU008963,SCH030,2022-08-06 00:00:00,Enrolled,47748
ENR001803,STU024457,SCH100,2021-08-31 00:00:00,Enrolled,201723
ENR001804,STU011942,SCH025,2023-08-14 00:00:00,Enrolled,242516
ENR001805,STU000439,SCH096,2022-04-10 00:00:00,Enrolled,233280
ENR001806,STU024411,SCH068,2022-01-15 00:00:00,Withdrawn,152557
ENR001807,STU021512,SCH028,2023-02-02 00:00:00,Enrolled,157185
ENR001808,STU019767,SCH026,2024-02-03 00:00:00,Enrolled,187514
ENR001809,STU023928,SCH100,2026-04-11 00:00:00,Enrolled,70453
ENR001810,STU021409,SCH030,2021-11-26 00:00:00,Enrolled,229801
ENR001811,STU003551,SCH027,2025-11-16 00:00:00,Enrolled,63958
ENR001812,STU000565,SCH060,2025-01-31 00:00:00,Enrolled,89448
ENR001813,STU006318,SCH079,2025-03-05 00:00:00,Enrolled,236624
ENR001814,STU005699,SCH083,2021-06-29 00:00:00,Enrolled,126431
ENR001815,STU024094,SCH055,2024-05-04 00:00:00,Enrolled,200443
ENR001816,STU003573,SCH070,2025-01-16 00:00:00,Enrolled,143838
ENR001817,STU002749,SCH088,2023-04-30 00:00:00,Enrolled,105047
ENR001818,STU010956,SCH079,2025-01-01 00:00:00,Enrolled,47715
ENR001819,STU011729,SCH014,2023-07-03 00:00:00,Enrolled,240479
ENR001820,STU016961,SCH041,2021-05-25 00:00:00,Enrolled,234730
ENR001821,STU015619,SCH067,2021-04-16 00:00:00,Enrolled,207018
ENR001822,STU003153,SCH039,2025-03-21 00:00:00,Enrolled,57878
ENR001823,STU002624,SCH075,2025-02-21 00:00:00,Enrolled,166543
ENR001824,STU007048,SCH089,2025-09-07 00:00:00,Enrolled,169290
ENR001825,STU008129,SCH074,2026-09-01 00:00:00,Enrolled,124950
ENR001826,STU015347,SCH083,2025-09-04 00:00:00,Enrolled,221026
ENR001827,STU010405,SCH086,2023-08-26 00:00:00,Enrolled,126957
ENR001828,STU018401,SCH018,2024-09-15 00:00:00,Enrolled,48998
ENR001829,STU013828,SCH068,2024-04-11 00:00:00,Enrolled,134017
ENR001830,STU018216,SCH040,2022-12-24 00:00:00,Enrolled,201158
ENR001831,STU024902,SCH014,2022-11-27 00:00:00,Enrolled,164805
ENR001832,STU004490,SCH058,2026-04-16 00:00:00,Enrolled,211041
ENR001833,STU015802,SCH079,2026-01-15 00:00:00,Enrolled,194126
ENR001834,STU016226,SCH025,2021-11-10 00:00:00,Enrolled,155281
ENR001835,STU022359,SCH053,2024-05-24 00:00:00,Enrolled,106143
ENR001836,STU003882,SCH068,2021-09-18 00:00:00,Enrolled,244678
ENR001837,STU012661,SCH028,2024-02-19 00:00:00,Enrolled,190645
ENR001838,STU022499,SCH066,2024-09-24 00:00:00,Enrolled,71117
ENR001839,STU024603,SCH047,2026-04-10 00:00:00,Enrolled,83879
ENR001840,STU002613,SCH032,2026-01-17 00:00:00,Enrolled,79212
ENR001841,STU015323,SCH081,2023-06-24 00:00:00,Enrolled,90656
ENR001842,STU016296,SCH072,2021-07-03 00:00:00,Enrolled,133333
ENR001843,STU000571,SCH087,2024-01-26 00:00:00,Enrolled,233616
ENR001844,STU004817,SCH006,2022-01-06 00:00:00,Enrolled,135902
ENR001845,STU023239,SCH067,2022-04-01 00:00:00,Enrolled,219804
ENR001846,STU024777,SCH062,2021-05-29 00:00:00,Withdrawn,236724
ENR001847,STU015474,SCH047,2022-05-07 00:00:00,Enrolled,242724
ENR001848,STU005130,SCH092,2022-01-01 00:00:00,Enrolled,69471
ENR001849,STU004143,SCH086,2023-02-19 00:00:00,Withdrawn,83129
ENR001850,STU003935,SCH086,2022-04-13 00:00:00,Enrolled,76384
ENR001851,STU000929,SCH042,2023-04-21 00:00:00,Enrolled,104596
ENR001852,STU004112,SCH059,2025-05-10 00:00:00,Enrolled,96567
ENR001853,STU012382,SCH081,2022-11-08 00:00:00,Enrolled,103446
ENR001854,STU002422,SCH071,2024-10-05 00:00:00,Enrolled,70346
ENR001855,STU019179,SCH024,2023-10-23 00:00:00,Enrolled,207632
ENR001856,STU000338,SCH066,2022-08-21 00:00:00,Enrolled,81543
ENR001857,STU005049,SCH018,2021-04-16 00:00:00,Enrolled,112994
ENR001858,STU016438,SCH026,2024-05-08 00:00:00,Enrolled,46692
ENR001859,STU002315,SCH019,2024-07-22 00:00:00,Withdrawn,198962
ENR001860,STU009828,SCH034,2022-11-14 00:00:00,Enrolled,112225
ENR001861,STU006836,SCH012,2022-12-14 00:00:00,Enrolled,100026
ENR001862,STU019880,SCH039,2025-11-04 00:00:00,Withdrawn,112261
ENR001863,STU021682,SCH097,2024-02-28 00:00:00,Enrolled,131621
ENR001864,STU017437,SCH016,2026-01-17 00:00:00,Enrolled,196487
ENR001865,STU002403,SCH061,2026-09-02 00:00:00,Enrolled,51317
ENR001866,STU011184,SCH047,2026-05-09 00:00:00,Enrolled,188190
ENR001867,STU001180,SCH086,2022-07-05 00:00:00,Enrolled,223082
ENR001868,STU015771,SCH082,2024-05-04 00:00:00,Enrolled,175386
ENR001869,STU015408,SCH049,2025-07-07 00:00:00,Enrolled,63894
ENR001870,STU004302,SCH025,2025-07-16 00:00:00,Enrolled,213624
ENR001871,STU008843,SCH094,2026-01-20 00:00:00,Enrolled,139310
ENR001872,STU008950,SCH045,2023-10-31 00:00:00,Enrolled,243171
ENR001873,STU010135,SCH082,2024-09-07 00:00:00,Enrolled,142855
ENR001874,STU005631,SCH020,2023-11-08 00:00:00,Enrolled,112662
ENR001875,STU019216,SCH080,2022-10-18 00:00:00,Enrolled,230407
